userID,movieID,rating,date_day,date_month,date_year,date_hour,date_minute,date_second,realdate,freq,tot
17755,5394,2.5,5,12,2005,15,20,14,20051205,4,13.0
1860,5395,3.0,2,5,2008,4,32,31,20080502,7,25.0
23388,5396,1.5,31,5,2008,22,43,6,20080531,3,7.5
55280,5397,3.0,20,12,2004,15,10,42,20041220,16,50.5
64540,5398,4.0,5,6,2004,20,25,35,20040605,20,77.0
68899,5399,3.5,6,6,2007,12,16,46,20070606,11,36.0
36931,5400,3.0,29,5,2008,0,13,57,20080529,277,868.0
35105,5401,3.0,10,2,2003,3,54,14,20030210,92,266.5
3301,5402,1.0,5,4,2003,21,25,3,20030405,1,1.0
29942,5403,3.0,10,7,2002,1,10,15,20020710,1,3.0
41234,5404,4.0,21,2,2004,22,44,18,20040221,47,177.0
53315,5405,3.5,18,2,2005,4,48,53,20050218,1,3.5
19982,5406,5.0,23,9,2005,3,54,38,20050923,8,27.5
18983,5407,3.0,19,4,2005,20,28,21,20050419,2,4.5
7711,5408,3.0,21,6,2002,3,38,38,20020621,5,13.0
70974,5409,4.0,21,5,2002,3,54,44,20020521,16,46.0
69576,5410,3.5,9,1,2008,21,8,34,20080109,49,169.5
13815,5411,2.0,15,9,2003,12,16,39,20030915,3,10.0
14578,5412,1.0,12,10,2004,0,20,7,20041012,9,22.0
12051,5413,3.0,26,1,2006,19,1,33,20060126,7,18.0
15811,5414,4.5,10,2,2006,0,18,42,20060210,66,195.0
24234,5415,3.0,24,11,2002,19,47,16,20021124,90,264.5
51033,5416,4.5,20,5,2003,6,46,28,20030520,8,32.0
69625,5417,4.0,15,7,2005,1,27,20,20050715,59,226.5
21272,5418,3.5,21,9,2004,18,32,52,20040921,1080,4113.0
30687,5419,2.0,8,6,2006,19,14,48,20060608,170,392.5
41154,5420,4.0,13,8,2007,9,41,47,20070813,125,358.5
1860,5421,3.0,20,5,2003,16,56,44,20030520,82,299.5
27685,5422,4.0,15,12,2002,19,50,58,20021215,22,75.5
38373,5423,4.5,30,4,2007,22,41,34,20070430,21,67.0
64621,5424,2.0,9,11,2002,0,46,22,20021109,15,31.5
48357,5425,4.5,14,12,2003,9,54,17,20031214,19,73.5
34197,5426,2.5,3,11,2003,19,32,59,20031103,4,12.0
30687,5427,2.5,7,6,2006,18,13,14,20060607,17,49.5
12051,5428,2.5,25,1,2006,15,53,11,20060125,23,59.5
71509,5429,3.5,11,10,2006,16,3,45,20061011,5,17.0
13815,5431,3.0,15,9,2003,12,15,10,20030915,10,37.0
9139,5432,2.0,27,12,2007,19,55,50,20071227,2,5.0
43706,5433,4.0,8,6,2003,4,51,35,20030608,30,79.5
42411,5434,5.0,6,7,2006,23,46,58,20060706,30,113.0
61805,5435,4.0,13,11,2002,20,10,46,20021113,10,38.0
13815,5436,2.5,15,9,2003,12,14,33,20030915,10,35.5
71149,5437,2.5,7,11,2006,16,16,16,20061107,28,90.0
70974,5438,4.0,27,6,2002,23,0,38,20020627,48,135.0
33384,5439,4.0,27,11,2002,19,45,17,20021127,14,40.5
13614,5440,4.0,10,1,2007,1,16,58,20070110,24,86.0
30687,5441,2.0,26,6,2006,14,55,28,20060626,5,11.5
50041,5442,2.0,6,2,2005,20,20,29,20050206,33,80.5
30500,5443,1.5,4,9,2003,15,52,31,20030904,24,44.0
24517,5444,3.5,12,12,2007,10,37,52,20071212,316,1098.5
28496,5445,4.0,3,1,2008,16,35,10,20080103,1236,4504.0
67542,5446,4.0,19,10,2006,5,26,7,20061019,169,658.5
44129,5447,2.5,29,4,2007,16,8,48,20070429,42,142.0
46033,5448,2.0,7,2,2003,6,26,42,20030207,13,27.5
24517,5449,3.5,16,12,2007,14,6,27,20071216,236,637.0
1860,5450,2.0,13,1,2003,15,42,12,20030113,41,146.5
4198,5451,3.5,19,11,2006,20,28,34,20061119,38,120.5
32538,5452,2.0,5,8,2004,22,21,10,20040805,182,334.5
51673,5453,3.0,19,7,2002,19,5,14,20020719,18,66.5
33477,5454,2.5,15,3,2007,22,22,59,20070315,32,78.5
29942,5455,3.0,10,7,2002,1,9,3,20020710,9,32.5
30687,5456,2.0,8,6,2006,18,32,22,20060608,14,30.5
13815,5457,2.5,15,9,2003,12,14,2,20030915,6,18.5
69341,5458,0.5,5,10,2007,20,26,30,20071005,15,32.0
59750,5459,4.0,15,7,2002,4,11,58,20020715,635,1826.5
24695,5460,5.0,15,8,2002,18,48,25,20020815,50,148.5
29942,5461,3.0,3,8,2002,19,14,47,20020803,8,29.5
47438,5462,3.0,4,7,2006,3,49,46,20060704,34,74.0
41394,5463,0.5,15,6,2003,5,36,46,20030615,205,615.0
34384,5464,4.0,3,5,2007,1,40,46,20070503,562,2059.5
46656,5465,3.5,9,3,2007,22,2,1,20070309,8,25.0
21693,5466,4.0,17,11,2002,10,29,15,20021117,12,44.0
51033,5467,1.5,20,5,2003,7,50,40,20030520,7,19.5
37568,5468,4.5,18,12,2004,23,29,35,20041218,12,42.5
23437,5469,3.0,28,6,2007,15,31,8,20070628,5,11.0
22198,5470,3.5,15,1,2008,21,26,57,20080115,40,157.5
43706,5471,3.0,8,6,2003,5,56,10,20030608,12,23.0
13815,5472,3.0,5,7,2002,12,8,4,20020705,33,117.0
34197,5473,3.5,30,10,2003,19,52,12,20031030,8,31.5
70116,5474,3.0,16,3,2007,21,35,15,20070316,4,9.0
12296,5475,5.0,2,8,2002,5,32,47,20020802,50,196.5
32508,5476,2.5,28,6,2005,21,54,57,20050628,38,69.5
7727,5477,3.5,4,7,2004,5,27,24,20040704,76,273.5
37037,5478,3.5,27,4,2004,16,30,49,20040427,102,254.5
11244,5479,1.0,15,7,2004,1,40,22,20040715,120,396.5
18082,5480,4.0,21,8,2005,23,26,11,20050821,67,171.0
21522,5481,3.5,16,6,2003,22,32,20,20030616,538,1585.5
23858,5482,3.0,4,7,2007,20,57,54,20070704,13,22.0
34329,5483,4.0,16,7,2003,6,47,51,20030716,54,188.0
5829,5484,3.0,28,9,2002,22,32,37,20020928,9,30.5
43017,5485,2.5,12,11,2008,13,51,33,20081112,37,125.5
48370,5486,4.0,26,2,2007,0,25,46,20070226,11,38.5
13815,5487,2.5,15,9,2003,12,12,39,20030915,4,8.5
40136,5488,3.0,16,11,2007,7,7,55,20071116,4,14.5
1860,5489,2.0,31,1,2003,15,49,53,20030131,56,207.0
63556,5490,3.0,16,1,2007,23,55,25,20070116,6,18.0
13815,5491,2.5,15,9,2003,12,12,22,20030915,4,14.0
13815,5492,2.0,15,9,2003,12,12,26,20030915,4,11.5
30500,5493,3.0,17,7,2002,23,15,9,20020717,25,82.5
13614,5494,3.5,16,2,2007,1,49,10,20070216,3,10.0
23850,5495,1.0,5,2,2007,5,7,27,20070205,8,17.5
13815,5496,4.0,15,9,2003,12,11,47,20030915,8,31.5
16003,5497,4.0,3,8,2002,5,54,16,20020803,28,95.0
24263,5498,5.0,16,1,2007,16,21,3,20070116,40,155.5
19742,5499,4.0,23,2,2006,4,16,16,20060223,30,100.5
38914,5500,2.5,8,2,2008,22,26,26,20080208,186,660.5
29801,5501,2.0,10,4,2003,1,8,31,20030410,58,98.0
53859,5502,4.0,19,9,2005,8,45,23,20050919,694,2205.5
34197,5503,3.0,24,5,2004,21,39,34,20040524,12,43.0
28350,5504,2.5,11,10,2003,1,5,28,20031011,90,227.0
46890,5505,4.0,28,2,2004,4,57,48,20040228,165,557.5
4022,5506,3.5,1,11,2008,21,46,41,20081101,88,278.0
44297,5507,2.0,16,10,2005,5,28,19,20051016,321,893.5
12221,5508,3.5,26,7,2004,18,3,56,20040726,108,386.5
25038,5509,3.0,29,12,2007,14,53,14,20071229,11,31.5
65881,5510,3.0,27,1,2007,6,44,20,20070127,1,3.0
40737,5511,2.5,10,7,2005,21,32,3,20050710,3,8.5
27685,5512,3.0,31,1,2003,5,29,15,20030131,4,14.5
27313,5513,4.0,18,4,2004,5,18,12,20040418,7,16.0
30846,5514,4.5,22,11,2005,19,40,39,20051122,1,4.5
2556,5515,3.5,30,5,2004,18,33,43,20040530,31,117.0
58747,5516,4.0,4,9,2002,6,13,22,20020904,32,126.5
47065,5517,3.0,29,5,2007,17,35,15,20070529,7,22.0
56535,5518,3.0,29,9,2005,23,16,3,20050929,2,7.0
65081,5519,2.5,28,9,2003,6,40,6,20030928,2,3.5
18983,5520,3.0,21,3,2006,10,45,49,20060321,1,3.0
26116,5521,0.5,28,12,2007,4,56,42,20071228,13,37.0
41464,5522,3.5,26,7,2005,5,37,46,20050726,73,237.5
6443,5523,0.5,11,6,2004,1,23,26,20040611,57,127.5
1860,5524,3.0,21,1,2003,17,46,30,20030121,84,252.5
51448,5525,5.0,7,9,2005,6,1,36,20050907,53,208.0
40465,5526,4.0,9,1,2005,18,28,2,20050109,22,77.0
18666,5527,3.0,21,4,2005,1,49,18,20050421,45,146.0
36655,5528,3.5,6,5,2006,17,17,46,20060506,404,1353.0
64621,5529,2.0,21,3,2004,6,54,15,20040321,39,97.0
30840,5530,2.5,28,6,2005,1,38,32,20050628,133,375.5
16610,5531,2.5,16,11,2006,8,22,12,20061116,14,41.0
25408,5532,3.5,25,4,2004,11,57,1,20040425,14,38.0
64621,5534,3.0,12,8,2002,1,55,10,20020812,1,3.0
7711,5535,3.5,28,5,2003,1,52,58,20030528,1,3.5
1504,5537,4.0,3,9,2007,3,34,58,20070903,4,11.0
55840,5538,1.0,10,2,2003,7,53,54,20030210,29,58.0
27713,5539,3.0,19,2,2007,5,31,42,20070219,16,28.5
9522,5540,4.0,19,8,2002,2,53,32,20020819,100,333.5
70331,5541,4.0,2,4,2003,18,20,4,20030402,240,748.0
31786,5542,3.5,7,3,2007,18,21,32,20070307,6,19.5
30500,5543,1.5,1,9,2003,16,46,37,20030901,16,24.0
1860,5544,3.0,10,7,2007,16,31,9,20070710,73,260.5
8930,5546,3.0,4,10,2006,6,45,12,20061004,6,11.0
30167,5547,2.5,5,10,2003,10,54,48,20031005,3,6.0
2853,5548,3.5,13,1,2007,19,13,58,20070113,84,248.0
61805,5549,4.0,13,11,2002,20,12,12,20021113,2,7.0
43699,5550,2.0,13,12,2003,10,49,11,20031213,10,27.0
50156,5551,3.5,26,5,2007,13,21,44,20070526,3,9.0
23858,5552,3.0,7,10,2002,20,0,51,20021007,2,8.0
6477,5553,3.0,1,1,2007,19,40,19,20070101,93,296.5
13048,5554,2.5,27,1,2006,23,54,1,20060127,1,2.5
43189,5555,3.0,4,11,2007,23,32,12,20071104,18,54.0
30174,5556,2.0,2,6,2005,22,39,32,20050602,51,93.5
19519,5557,2.5,20,12,2006,1,0,14,20061220,9,20.5
23988,5558,2.5,12,1,2008,12,26,27,20080112,4,12.0
32538,5559,3.0,16,3,2003,16,30,19,20030316,2,6.5
33843,5560,3.5,24,1,2008,1,58,16,20080124,17,65.5
18015,5561,3.5,22,11,2005,22,25,2,20051122,11,34.5
25887,5562,2.0,6,8,2003,7,59,45,20030806,3,9.5
51954,5563,3.5,12,2,2005,16,0,54,20050212,65,202.0
23581,5564,1.0,8,5,2005,22,35,57,20050508,56,129.5
23858,5567,1.5,11,6,2003,18,29,19,20030611,2,2.5
6757,5568,1.5,15,9,2007,23,52,35,20070915,48,154.5
30275,5569,0.5,3,6,2005,3,50,18,20050603,31,91.0
15061,5570,4.0,30,8,2006,18,48,0,20060830,48,178.0
61020,5572,4.0,8,7,2007,4,3,20,20070708,108,343.5
11758,5573,2.0,7,2,2007,18,32,21,20070207,39,94.5
42154,5574,3.5,7,6,2006,21,19,28,20060607,251,784.5
28082,5575,4.0,15,3,2003,16,12,5,20030315,5,21.5
9522,5576,3.0,29,3,2005,6,15,16,20050329,1,3.0
43797,5577,3.0,21,6,2008,5,5,50,20080621,173,598.5
38437,5580,2.0,28,11,2007,23,43,15,20071128,7,16.0
35223,5581,5.0,22,12,2003,1,54,17,20031222,18,53.0
7612,5582,2.5,30,3,2005,4,48,32,20050330,43,108.0
16003,5583,2.0,4,9,2002,19,3,6,20020904,1,2.0
17755,5584,2.0,15,4,2005,3,21,21,20050415,38,81.5
35373,5585,2.0,6,6,2006,3,5,40,20060606,36,71.5
12296,5586,3.0,9,4,2003,8,32,0,20030409,2,6.0
65308,5587,3.5,12,4,2004,6,2,56,20040412,8,19.5
23388,5588,2.5,19,11,2007,14,50,42,20071119,26,81.0
30977,5589,4.0,3,8,2003,3,23,12,20030803,13,42.0
69374,5590,3.0,7,10,2008,3,13,13,20081007,6,18.5
69388,5591,3.5,19,7,2008,5,57,15,20080719,21,42.0
9060,5592,4.5,30,9,2003,15,52,21,20030930,1,4.5
5917,5593,1.5,6,12,2005,23,8,35,20051206,12,36.5
30687,5595,2.0,26,6,2006,13,59,26,20060626,2,6.0
38740,5596,2.0,30,5,2006,21,0,22,20060530,21,54.0
47384,5597,4.0,16,11,2004,7,49,56,20041116,23,53.5
41394,5598,2.0,6,5,2003,1,17,59,20030506,20,45.5
35899,5599,4.5,16,6,2008,19,46,2,20080616,9,35.0
24695,5600,4.0,27,9,2003,6,14,30,20030927,7,25.5
53315,5601,3.5,16,2,2005,6,46,32,20050216,20,71.0
38690,5602,4.0,18,4,2007,19,34,59,20070418,84,314.0
43353,5603,0.5,25,7,2006,14,26,33,20060725,40,157.0
6352,5604,4.0,22,9,2002,18,14,5,20020922,29,117.5
59299,5605,3.0,23,12,2008,18,4,5,20081223,11,42.0
15061,5606,3.0,30,8,2006,18,56,51,20060830,7,23.5
41000,5607,3.5,2,1,2006,2,26,50,20060102,31,120.0
60556,5608,3.5,16,3,2005,0,18,7,20050316,145,559.5
34225,5609,1.0,24,4,2006,7,26,28,20060424,66,136.5
7587,5610,2.5,14,12,2006,5,19,11,20061214,59,158.5
6757,5611,2.5,9,7,2004,22,11,20,20040709,69,217.5
48534,5612,3.0,19,4,2006,19,40,29,20060419,43,126.5
28665,5613,5.0,8,4,2006,6,39,7,20060408,77,272.5
9415,5614,2.0,13,5,2005,5,25,58,20050513,8,27.0
62332,5615,2.0,13,11,2005,5,30,48,20051113,9,26.0
5227,5616,3.5,23,8,2008,6,56,10,20080823,1,3.5
60182,5617,5.0,4,7,2007,23,19,22,20070704,332,1255.0
39617,5618,4.5,11,2,2006,23,7,25,20060211,662,2742.5
67363,5619,2.5,27,12,2008,17,33,1,20081227,25,92.5
71278,5620,4.0,2,7,2008,23,58,8,20080702,222,668.0
20121,5621,2.5,20,12,2003,13,46,23,20031220,138,351.0
71278,5622,4.0,2,7,2008,22,8,51,20080702,2,7.5
34881,5623,3.5,29,1,2005,11,39,37,20050129,3,9.0
58087,5624,3.0,9,6,2004,6,15,37,20040609,4,11.5
3174,5625,3.5,31,8,2003,6,36,0,20030831,51,179.5
69388,5626,5.0,17,8,2007,16,19,14,20070817,1,5.0
29801,5627,2.0,28,4,2003,23,39,56,20030428,4,14.0
24573,5628,4.0,4,5,2006,14,29,51,20060504,60,199.5
10476,5629,3.0,6,6,2004,6,58,22,20040606,22,70.5
57637,5630,4.5,23,8,2006,21,46,6,20060823,400,1413.0
32369,5631,3.5,9,2,2008,23,58,59,20080209,6,19.0
60713,5632,3.0,3,1,2006,4,26,11,20060103,48,186.5
8517,5633,4.0,27,5,2007,1,59,27,20070527,54,205.5
33349,5634,3.0,26,4,2003,13,23,58,20030426,5,14.5
55936,5635,3.0,18,4,2004,18,48,12,20040418,25,83.0
20121,5636,4.0,20,12,2003,13,44,33,20031220,27,82.0
47065,5637,3.0,28,8,2007,16,0,57,20070828,33,125.5
60661,5638,3.0,23,9,2008,13,37,40,20080923,38,115.5
64063,5639,3.5,31,7,2007,0,37,50,20070731,7,22.5
23858,5640,4.0,23,9,2002,0,15,28,20020923,27,85.5
34197,5641,2.5,5,11,2003,18,56,21,20031105,6,21.5
57696,5642,3.0,18,12,2008,6,54,39,20081218,31,109.0
57274,5643,5.0,16,12,2008,11,55,31,20081216,32,121.5
32536,5644,5.0,13,3,2004,23,29,45,20040313,35,131.0
33349,5645,3.5,20,11,2007,13,54,17,20071120,4,11.5
8114,5646,4.0,27,9,2002,18,46,29,20020927,41,145.5
50893,5647,2.5,22,1,2004,16,46,24,20040122,18,21.0
34958,5648,2.5,1,5,2006,23,38,29,20060501,25,43.5
64063,5649,4.5,31,7,2007,1,55,54,20070731,22,78.5
52610,5650,4.5,13,7,2003,21,59,28,20030713,116,400.0
67363,5651,2.5,19,6,2008,7,39,20,20080619,38,119.5
51033,5652,5.0,27,9,2002,6,8,10,20020927,7,17.5
23388,5653,3.5,17,11,2007,10,37,47,20071117,18,64.5
10132,5654,2.5,14,10,2007,16,21,13,20071014,2,5.0
9595,5655,2.5,31,5,2003,10,20,38,20030531,5,14.5
5917,5656,2.5,10,10,2004,9,14,40,20041010,2,6.5
66544,5657,3.5,22,7,2005,1,4,45,20050722,18,58.0
30167,5658,2.5,5,10,2003,1,33,28,20031005,6,12.5
27164,5659,4.0,12,10,2006,3,33,47,20061012,1,4.0
55280,5660,3.0,27,1,2003,15,6,8,20030127,10,39.5
51033,5661,2.0,27,9,2002,6,8,10,20020927,3,7.5
23437,5662,3.5,1,6,2007,2,58,42,20070601,10,34.5
34783,5663,2.5,27,12,2005,17,52,36,20051227,19,56.5
71525,5664,2.0,15,7,2006,19,12,1,20060715,10,26.5
30687,5665,2.5,7,6,2006,20,42,19,20060607,36,101.0
40872,5666,3.5,15,7,2003,21,59,24,20030715,109,357.0
62332,5667,2.5,1,10,2004,6,46,10,20041001,45,144.5
62332,5668,4.0,23,5,2004,3,52,19,20040523,91,318.0
60890,5669,3.5,18,10,2005,8,43,48,20051018,823,3090.5
44264,5670,4.0,27,1,2003,20,20,13,20030127,45,152.5
68523,5671,4.0,4,4,2008,20,0,32,20080404,1,4.0
61805,5672,1.5,22,8,2003,23,52,12,20030822,37,49.0
32308,5673,1.0,23,4,2008,20,34,11,20080423,383,1386.5
69576,5675,2.5,20,8,2007,4,3,29,20070820,25,48.0
28082,5676,2.0,6,2,2003,6,29,21,20030206,1,2.0
62332,5677,2.0,12,12,2004,8,40,30,20041212,26,64.5
51954,5678,3.5,25,12,2005,10,5,56,20051225,67,194.0
8168,5679,3.0,4,12,2006,17,4,15,20061204,649,2182.5
23733,5680,3.5,2,9,2003,9,57,45,20030902,62,209.5
5829,5681,4.0,25,4,2004,3,54,23,20040425,9,30.5
5829,5682,2.5,13,2,2006,11,34,44,20060213,30,106.0
11569,5683,2.0,15,4,2004,2,37,12,20040415,2,6.0
14946,5684,2.0,27,12,2008,19,27,13,20081227,24,76.0
69866,5685,3.0,14,6,2005,6,52,52,20050614,66,223.0
1860,5686,3.0,24,4,2006,16,26,10,20060424,43,136.0
55280,5687,2.0,8,9,2004,4,57,22,20040908,3,8.0
8114,5688,5.0,3,1,2003,16,46,22,20030103,12,43.0
44041,5689,3.5,20,9,2003,8,14,47,20030920,27,84.5
41859,5690,4.5,4,6,2006,20,22,0,20060604,197,805.0
64063,5691,0.5,23,7,2007,0,8,53,20070723,28,64.0
46762,5692,4.0,24,9,2005,5,32,36,20050924,17,61.0
39607,5693,3.0,10,7,2005,14,15,19,20050710,206,678.0
26007,5694,1.0,17,9,2003,0,1,7,20030917,35,79.5
59496,5695,4.5,12,11,2006,4,26,54,20061112,1,4.5
30687,5696,2.5,7,6,2006,20,42,17,20060607,32,101.0
65135,5697,3.0,26,10,2005,21,42,9,20051026,5,13.0
44041,5698,3.5,20,9,2003,8,15,15,20030920,1,3.5
1224,5699,4.0,16,6,2006,3,24,53,20060616,10,36.0
60963,5700,0.5,30,12,2008,18,51,22,20081230,5,5.0
17755,5701,0.5,5,12,2005,15,20,50,20051205,3,2.5
30687,5702,1.0,26,6,2006,14,24,55,20060626,1,1.0
30687,5703,3.0,8,6,2006,18,46,41,20060608,6,10.5
40837,5705,4.0,26,1,2003,16,14,46,20030126,32,80.5
69590,5706,3.5,19,8,2007,12,19,41,20070819,1,3.5
43699,5707,3.0,13,12,2003,11,15,35,20031213,42,144.5
23858,5708,3.0,7,10,2002,19,53,38,20021007,2,5.5
30687,5709,3.0,8,6,2006,19,14,22,20060608,4,12.0
4827,5710,2.0,11,3,2006,19,13,16,20060311,7,20.5
14895,5711,3.5,30,10,2006,20,18,15,20061030,1,3.5
69576,5712,3.5,23,8,2007,0,28,45,20070823,54,199.5
51033,5714,1.0,17,10,2002,18,57,46,20021017,3,9.0
15061,5715,3.0,19,6,2007,2,17,37,20070619,2,6.5
6477,5716,2.0,22,12,2006,3,6,59,20061222,1,2.0
44567,5717,2.0,24,5,2007,13,46,0,20070524,10,28.5
29202,5718,1.0,30,3,2004,16,50,26,20040330,8,20.0
61805,5719,3.5,7,12,2003,8,18,41,20031207,1,3.5
25412,5720,2.5,20,2,2007,23,51,4,20070220,3,7.0
3301,5721,5.0,23,6,2005,2,5,4,20050623,14,53.5
6323,5722,5.0,3,12,2006,9,45,32,20061203,9,32.5
70037,5723,3.0,22,8,2007,16,28,1,20070822,14,40.5
34958,5724,0.5,14,10,2006,23,48,42,20061014,3,3.0
40136,5725,3.5,23,4,2004,5,25,59,20040423,7,21.5
30687,5726,2.5,7,6,2006,20,42,11,20060607,11,34.5
30500,5727,1.5,4,3,2004,17,44,42,20040304,2,5.0
51033,5728,3.0,20,5,2003,7,30,45,20030520,3,10.5
53315,5729,2.0,16,2,2005,17,38,26,20050216,11,25.0
30687,5730,1.5,26,6,2006,14,14,51,20060626,3,6.0
56091,5731,3.0,28,12,2008,7,34,53,20081228,13,39.5
39362,5732,4.0,16,9,2006,7,40,22,20060916,31,110.5
8114,5733,4.0,26,11,2002,20,29,45,20021126,7,23.5
68304,5734,0.5,3,8,2008,19,6,31,20080803,16,16.0
16004,5735,2.0,22,4,2006,7,58,45,20060422,21,32.0
70816,5736,0.5,24,8,2007,16,47,53,20070824,15,14.5
12949,5737,3.0,26,12,2006,20,10,28,20061226,12,13.0
37037,5738,3.0,1,1,2008,16,40,46,20080101,11,12.5
29892,5739,0.5,11,12,2006,6,25,20,20061211,14,12.0
12554,5740,2.5,27,1,2006,0,46,57,20060127,10,12.5
70299,5741,4.0,22,8,2007,2,56,47,20070822,15,46.0
12296,5742,3.0,9,6,2003,22,20,7,20030609,6,19.0
7612,5743,3.5,30,3,2005,19,51,11,20050330,18,53.0
66328,5744,3.5,8,10,2006,18,41,55,20061008,2,7.5
24695,5745,3.0,20,5,2003,19,40,22,20030520,19,63.0
9060,5746,4.0,13,10,2002,1,32,13,20021013,2,5.0
7727,5747,4.0,6,10,2005,5,37,56,20051006,138,530.5
25408,5748,4.5,4,4,2004,18,3,55,20040404,2,8.0
52983,5749,4.0,28,4,2003,20,10,32,20030428,21,63.0
41154,5750,4.0,5,12,2007,7,3,58,20071205,1,4.0
33866,5751,5.0,29,7,2007,5,57,20,20070729,2,8.5
12296,5752,3.5,9,6,2003,21,56,15,20030609,29,113.5
25887,5753,3.5,6,8,2003,8,7,56,20030806,9,28.5
30687,5754,1.5,9,6,2006,16,14,54,20060609,6,16.0
23858,5755,1.5,8,11,2004,17,11,57,20041108,3,2.5
33384,5756,5.0,27,11,2002,22,34,28,20021127,2,7.0
20438,5759,3.0,10,9,2004,6,3,53,20040910,4,13.0
65308,5760,4.0,30,3,2004,19,34,9,20040330,10,21.5
49236,5761,3.5,21,5,2007,20,17,37,20070521,3,9.5
69576,5762,2.5,19,8,2007,22,54,28,20070819,6,19.0
19066,5763,5.0,14,7,2005,20,52,44,20050714,12,45.5
30627,5764,4.0,6,7,2003,7,34,35,20030706,15,46.5
44361,5765,5.0,12,12,2002,20,26,27,20021212,34,112.0
43189,5766,3.5,24,4,2007,16,12,11,20070424,1,3.5
42154,5767,3.0,20,11,2006,19,42,25,20061120,11,37.5
37216,5768,3.0,10,5,2008,11,53,27,20080510,15,35.0
7727,5769,3.0,12,3,2008,14,39,20,20080312,10,34.0
23388,5770,3.5,17,11,2007,10,37,17,20071117,7,22.0
30613,5771,1.0,15,11,2002,6,56,34,20021115,5,9.5
5917,5772,3.0,19,10,2004,12,32,49,20041019,54,217.0
23858,5773,3.0,7,10,2002,19,50,13,20021007,16,41.5
8621,5774,2.5,14,7,2008,9,30,3,20080714,5,10.0
25889,5775,3.0,19,12,2007,3,23,6,20071219,1,3.0
19742,5776,4.0,3,3,2006,3,19,7,20060303,1,4.0
40837,5777,3.0,26,1,2003,16,14,46,20030126,26,85.5
23437,5778,0.5,4,2,2007,22,35,33,20070204,1,0.5
25887,5779,1.0,6,8,2003,8,8,52,20030806,17,23.5
10420,5780,5.0,22,7,2007,5,35,32,20070722,23,89.5
66544,5781,2.0,7,1,2003,22,50,23,20030107,8,23.0
16321,5782,4.5,26,3,2008,15,8,19,20080326,219,881.0
29801,5783,4.5,1,4,2004,4,3,38,20040401,11,36.0
66390,5784,3.0,2,5,2008,0,16,45,20080502,98,253.5
10516,5785,3.0,22,4,2004,10,53,21,20040422,198,580.0
788,5786,4.5,29,8,2007,20,7,2,20070829,3,13.0
8892,5787,3.5,1,5,2006,9,32,3,20060501,38,103.0
7711,5788,2.5,28,5,2003,1,47,58,20030528,23,85.5
36558,5789,3.0,28,6,2004,15,28,5,20040628,3,7.0
30977,5790,3.0,23,1,2003,6,4,13,20030123,1,3.0
9889,5791,3.5,14,8,2008,17,50,9,20080814,228,838.5
41443,5792,3.5,2,10,2007,22,42,31,20071002,77,275.0
23850,5793,0.5,3,2,2007,5,56,25,20070203,2,3.5
1724,5794,3.0,20,4,2003,3,59,35,20030420,10,30.5
5917,5795,4.0,28,5,2003,17,27,15,20030528,4,14.0
28665,5796,1.5,12,4,2006,12,36,36,20060412,70,191.0
18666,5797,3.0,17,6,2005,22,42,25,20050617,26,88.0
57138,5798,5.0,29,12,2002,7,27,40,20021229,6,19.0
3301,5799,3.0,11,3,2005,19,30,12,20050311,28,102.0
44068,5800,3.5,6,1,2004,5,44,37,20040106,11,38.5
5917,5801,3.5,21,2,2007,19,3,40,20070221,33,115.5
533,5802,2.0,5,7,2005,8,36,39,20050705,14,47.5
17854,5803,4.0,29,8,2004,6,47,53,20040829,97,266.5
13716,5804,3.0,31,12,2006,4,7,17,20061231,62,160.5
29801,5806,4.0,8,12,2004,16,43,32,20041208,5,15.0
51033,5807,2.0,2,6,2004,19,36,30,20040602,3,5.5
15061,5808,3.5,30,8,2006,19,53,52,20060830,20,57.5
38281,5809,3.5,17,2,2008,23,5,7,20080217,86,267.5
18059,5810,3.5,10,10,2004,2,32,11,20041010,312,1014.5
57274,5811,4.0,17,12,2008,10,20,5,20081217,1,4.0
1751,5812,3.5,14,12,2005,22,43,1,20051214,164,600.5
56535,5813,2.0,29,9,2005,1,41,51,20050929,7,17.5
62880,5814,4.0,19,11,2003,21,24,48,20031119,1,4.0
13938,5815,2.5,26,8,2008,17,24,27,20080826,23,55.0
19923,5816,3.5,23,4,2005,16,50,23,20050423,817,2807.0
8114,5817,4.0,2,1,2003,23,20,43,20030102,30,102.0
37934,5818,3.0,28,4,2003,18,50,46,20030428,34,113.0
23581,5819,4.5,8,5,2005,2,39,31,20050508,7,25.0
14946,5820,5.0,18,9,2003,18,30,30,20030918,29,108.5
50383,5821,4.0,22,4,2006,3,19,39,20060422,9,31.5
8168,5822,1.0,4,12,2006,17,23,46,20061204,8,22.0
25038,5823,3.0,21,12,2007,19,55,28,20071221,2,6.5
62332,5824,1.0,11,7,2004,3,0,7,20040711,13,37.5
16850,5825,4.5,16,9,2006,1,30,34,20060916,20,86.5
25411,5826,4.5,15,5,2005,19,54,37,20050515,28,94.0
15061,5827,2.5,3,9,2006,23,17,56,20060903,3,8.5
62091,5828,3.5,22,5,2008,13,28,16,20080522,4,11.0
24495,5829,4.0,19,11,2004,23,56,37,20041119,30,96.5
60182,5830,0.5,5,7,2007,0,11,40,20070705,13,46.5
2904,5831,2.0,9,3,2007,15,14,20,20070309,3,7.5
